employee_id,date,status,department
EMP024,2026-05-19,Present,Sales
EMP024,2026-05-20,Present,Sales
EMP024,2026-05-21,Present,Sales
EMP024,2026-05-22,Present,Sales
EMP024,2026-05-25,Present,Sales
EMP024,2026-05-26,Absent,Sales
EMP024,2026-05-27,Present,Sales
EMP024,2026-05-28,Absent,Sales
EMP024,2026-05-29,Present,Sales
EMP024,2026-06-01,Work From Home,Sales
EMP024,2026-06-02,Present,Sales
EMP024,2026-06-03,Present,Sales
EMP024,2026-06-04,Present,Sales
EMP024,2026-06-05,Present,Sales
EMP024,2026-06-08,Absent,Sales
EMP024,2026-06-09,Absent,Sales
EMP024,2026-06-10,Present,Sales
EMP024,2026-06-11,Present,Sales
EMP024,2026-06-12,Present,Sales
EMP024,2026-06-15,Present,Sales
EMP024,2026-06-16,Work From Home,Sales
EMP024,2026-06-17,Leave,Sales
EMP024,2026-06-18,Absent,Sales
EMP024,2026-06-19,Absent,Sales
EMP024,2026-06-22,Present,Sales
EMP024,2026-06-23,Work From Home,Sales
EMP024,2026-06-24,Absent,Sales
EMP024,2026-06-25,Absent,Sales
EMP024,2026-06-26,Leave,Sales
EMP024,2026-06-29,Present,Sales
EMP024,2026-06-30,Leave,Sales
EMP024,2026-07-01,Present,Sales
EMP024,2026-07-02,Present,Sales
EMP024,2026-07-03,Present,Sales
EMP024,2026-07-06,Work From Home,Sales
EMP024,2026-07-07,Leave,Sales
EMP024,2026-07-08,Absent,Sales
EMP024,2026-07-09,Absent,Sales
EMP024,2026-07-10,Present,Sales
EMP024,2026-07-13,Work From Home,Sales
EMP024,2026-07-14,Present,Sales
EMP024,2026-07-15,Present,Sales
EMP024,2026-07-16,Present,Sales
EMP024,2026-07-17,Absent,Sales
EMP024,2026-07-20,Absent,Sales
EMP024,2026-07-21,Present,Sales
EMP024,2026-07-22,Present,Sales
EMP025,2026-02-02,Present,Marketing
EMP025,2026-02-03,Present,Marketing
EMP025,2026-02-04,Work From Home,Marketing
EMP025,2026-02-05,Present,Marketing
EMP025,2026-02-06,Present,Marketing
EMP025,2026-02-09,Present,Marketing
EMP025,2026-02-10,Absent,Marketing
EMP025,2026-02-11,Present,Marketing
EMP025,2026-02-12,Work From Home,Marketing
EMP025,2026-02-13,Present,Marketing
EMP025,2026-02-16,Present,Marketing
EMP025,2026-02-17,Present,Marketing
EMP025,2026-02-18,Leave,Marketing
EMP025,2026-02-19,Present,Marketing
EMP025,2026-02-20,Absent,Marketing
EMP025,2026-02-23,Present,Marketing
EMP025,2026-02-24,Present,Marketing
EMP025,2026-02-25,Present,Marketing
EMP025,2026-02-26,Leave,Marketing
EMP025,2026-02-27,Present,Marketing
EMP025,2026-03-02,Present,Marketing
EMP025,2026-03-03,Present,Marketing
EMP025,2026-03-04,Leave,Marketing
EMP025,2026-03-05,Present,Marketing
EMP025,2026-03-06,Absent,Marketing
EMP025,2026-03-09,Present,Marketing
EMP025,2026-03-10,Present,Marketing
EMP025,2026-03-11,Present,Marketing
EMP025,2026-03-12,Absent,Marketing
EMP025,2026-03-13,Leave,Marketing
EMP025,2026-03-16,Present,Marketing
EMP025,2026-03-17,Present,Marketing
EMP025,2026-03-18,Present,Marketing
EMP025,2026-03-19,Present,Marketing
EMP025,2026-03-20,Present,Marketing
EMP025,2026-03-23,Present,Marketing
EMP025,2026-03-24,Present,Marketing
EMP025,2026-03-25,Present,Marketing
EMP025,2026-03-26,Present,Marketing
EMP025,2026-03-27,Present,Marketing
EMP025,2026-03-30,Present,Marketing
EMP025,2026-03-31,Present,Marketing
EMP025,2026-04-01,Absent,Marketing
EMP025,2026-04-02,Present,Marketing
EMP025,2026-04-03,Present,Marketing
EMP025,2026-04-06,Present,Marketing
EMP025,2026-04-07,Present,Marketing
EMP025,2026-04-08,Present,Marketing
EMP025,2026-04-09,Present,Marketing
EMP025,2026-04-10,Work From Home,Marketing
EMP025,2026-04-13,Present,Marketing
EMP025,2026-04-14,Present,Marketing
EMP025,2026-04-15,Present,Marketing
EMP025,2026-04-16,Present,Marketing
EMP025,2026-04-17,Present,Marketing
EMP025,2026-04-20,Present,Marketing
EMP025,2026-04-21,Present,Marketing
EMP025,2026-04-22,Present,Marketing
EMP025,2026-04-23,Present,Marketing
EMP025,2026-04-24,Present,Marketing
EMP025,2026-04-27,Work From Home,Marketing
EMP025,2026-04-28,Present,Marketing
EMP025,2026-04-29,Present,Marketing
EMP025,2026-04-30,Present,Marketing
EMP025,2026-05-01,Work From Home,Marketing
EMP025,2026-05-04,Present,Marketing
EMP025,2026-05-05,Present,Marketing
EMP025,2026-05-06,Present,Marketing
EMP025,2026-05-07,Present,Marketing
EMP025,2026-05-08,Present,Marketing
EMP025,2026-05-11,Present,Marketing
EMP025,2026-05-12,Present,Marketing
EMP025,2026-05-13,Present,Marketing
EMP025,2026-05-14,Present,Marketing
EMP025,2026-05-15,Present,Marketing
EMP025,2026-05-18,Present,Marketing
EMP025,2026-05-19,Present,Marketing
EMP025,2026-05-20,Present,Marketing
EMP025,2026-05-21,Work From Home,Marketing
EMP025,2026-05-22,Present,Marketing
EMP025,2026-05-25,Present,Marketing
EMP025,2026-05-26,Present,Marketing
EMP025,2026-05-27,Work From Home,Marketing
EMP025,2026-05-28,Present,Marketing
EMP025,2026-05-29,Present,Marketing
EMP025,2026-06-01,Present,Marketing
EMP025,2026-06-02,Present,Marketing
EMP025,2026-06-03,Present,Marketing
EMP025,2026-06-04,Present,Marketing
EMP025,2026-06-05,Present,Marketing
EMP025,2026-06-08,Work From Home,Marketing
EMP025,2026-06-09,Present,Marketing
EMP025,2026-06-10,Present,Marketing
EMP025,2026-06-11,Present,Marketing
EMP025,2026-06-12,Present,Marketing
EMP025,2026-06-15,Present,Marketing
EMP025,2026-06-16,Present,Marketing
EMP025,2026-06-17,Present,Marketing
EMP025,2026-06-18,Leave,Marketing
EMP025,2026-06-19,Work From Home,Marketing
EMP025,2026-06-22,Present,Marketing
EMP025,2026-06-23,Present,Marketing
EMP025,2026-06-24,Work From Home,Marketing
EMP025,2026-06-25,Present,Marketing
EMP025,2026-06-26,Leave,Marketing
EMP025,2026-06-29,Present,Marketing
EMP025,2026-06-30,Present,Marketing
EMP025,2026-07-01,Present,Marketing
EMP025,2026-07-02,Present,Marketing
EMP025,2026-07-03,Present,Marketing
EMP025,2026-07-06,Present,Marketing
EMP025,2026-07-07,Present,Marketing
EMP025,2026-07-08,Present,Marketing
EMP025,2026-07-09,Present,Marketing
EMP025,2026-07-10,Work From Home,Marketing
EMP025,2026-07-13,Present,Marketing
EMP025,2026-07-14,Leave,Marketing
EMP025,2026-07-15,Present,Marketing
EMP025,2026-07-16,Present,Marketing
EMP025,2026-07-17,Work From Home,Marketing
EMP025,2026-07-20,Present,Marketing
EMP025,2026-07-21,Present,Marketing
EMP025,2026-07-22,Present,Marketing
